feature_set,alpha,correction_weight,uncertainty_weight,correction_clip,train_rows,selection_rows,selection_metric_percent,selection_metric_raw_percent,selection_at_least_one_abs_log_error,selection_at_least_two_abs_log_error,selection_at_least_three_abs_log_error
all,300.0,0.12,1.0,0.08,389,254,7.96,7.955903403860987,0.09561411478915141,0.07263758926259993,0.06140626377467942
no_decomp,200.0,0.06,2.0,0.25,389,254,7.96,7.955903637768236,0.09562869708966022,0.07267967815595187,0.06134959908089611
no_decomp,200.0,0.06,2.0,0.4,389,254,7.96,7.955903637768236,0.09562869708966022,0.07267967815595187,0.06134959908089611
no_decomp,200.0,0.06,2.0,0.15,389,254,7.96,7.955903977195677,0.09562869708966022,0.07267967815595187,0.06134960851328714
all,200.0,0.12,2.0,0.4,389,254,7.96,7.955906524829071,0.09558448173061308,0.0726420738032908,0.061431499021494876
static_replay,300.0,0.04,1.0,0.15,389,254,7.96,7.955909339458622,0.09569019110133985,0.07266892315853585,0.061299018511609946
static_replay,300.0,0.04,1.0,0.25,389,254,7.96,7.955909339458622,0.09569019110133985,0.07266892315853585,0.061299018511609946
static_replay,300.0,0.04,1.0,0.4,389,254,7.96,7.955909339458622,0.09569019110133985,0.07266892315853585,0.061299018511609946
all,100.0,0.06,1.0,0.15,389,254,7.96,7.955916655320205,0.0956997173819362,0.07261380212749462,0.061344816563422264
no_decomp,100.0,0.06,2.0,0.25,389,254,7.96,7.955924183419905,0.09561790534990998,0.07268533220162235,0.061355307720584444
no_decomp,100.0,0.06,2.0,0.4,389,254,7.96,7.955924183419905,0.09561790534990998,0.07268533220162235,0.061355307720584444
static_replay,200.0,0.04,0.5,0.15,389,254,7.96,7.955929010088281,0.095700605884134,0.0726725654856506,0.061285508031189984
static_replay,200.0,0.04,0.5,0.25,389,254,7.96,7.955929010088281,0.095700605884134,0.0726725654856506,0.061285508031189984
static_replay,200.0,0.04,0.5,0.4,389,254,7.96,7.955929010088281,0.095700605884134,0.0726725654856506,0.061285508031189984
no_decomp,100.0,0.06,1.0,0.25,389,254,7.96,7.955931097203872,0.09563455598783029,0.07268678824971195,0.06133739316253267
no_decomp,100.0,0.06,1.0,0.4,389,254,7.96,7.955931097203872,0.09563455598783029,0.07268678824971195,0.06133739316253267
all,200.0,0.06,2.0,0.15,389,254,7.96,7.955932048828851,0.09564802696878877,0.07264638158135218,0.06136435529475151
all,1000.0,0.06,0.25,0.08,389,254,7.96,7.95593401605712,0.09568805545975519,0.07266670854277202,0.061304054509900785
all,2000.0,0.2,2.0,0.15,389,254,7.96,7.955937598677032,0.09544394122267487,0.07268553810843918,0.061529438739153564
all,2000.0,0.2,2.0,0.25,389,254,7.96,7.955937598677032,0.09544394122267487,0.07268553810843918,0.061529438739153564
all,2000.0,0.2,2.0,0.4,389,254,7.96,7.955937598677032,0.09544394122267487,0.07268553810843918,0.061529438739153564
no_decomp,200.0,0.08,0.5,0.25,389,254,7.96,7.955938367221749,0.09563724181983702,0.07269266313149357,0.061329034476114416
no_decomp,200.0,0.08,0.5,0.4,389,254,7.96,7.955938367221749,0.09563724181983702,0.07269266313149357,0.061329034476114416
no_decomp,200.0,0.08,0.5,0.15,389,254,7.96,7.955939487035746,0.09563724181983702,0.07269266313149357,0.06132906559475494
static_replay,1000.0,0.06,1.0,0.08,389,254,7.96,7.955941373418307,0.09568013719942664,0.072662964100402,0.06131592166715764
static_replay,1000.0,0.06,1.0,0.15,389,254,7.96,7.955941373418307,0.09568013719942664,0.072662964100402,0.06131592166715764
static_replay,1000.0,0.06,1.0,0.25,389,254,7.96,7.955941373418307,0.09568013719942664,0.072662964100402,0.06131592166715764
static_replay,1000.0,0.06,1.0,0.4,389,254,7.96,7.955941373418307,0.09568013719942664,0.072662964100402,0.06131592166715764
all,300.0,0.06,1.0,0.08,389,254,7.96,7.955945088411087,0.09566918947904814,0.07264510285587578,0.06134483386842002
no_decomp,2000.0,0.1,1.0,0.08,389,254,7.96,7.95594862036586,0.09561175511019634,0.07266112725969501,0.06138634198334253
no_decomp,2000.0,0.1,1.0,0.15,389,254,7.96,7.95594862036586,0.09561175511019634,0.07266112725969501,0.06138634198334253
no_decomp,2000.0,0.1,1.0,0.25,389,254,7.96,7.95594862036586,0.09561175511019634,0.07266112725969501,0.06138634198334253
no_decomp,2000.0,0.1,1.0,0.4,389,254,7.96,7.95594862036586,0.09561175511019634,0.07266112725969501,0.06138634198334253
all,500.0,0.06,2.0,0.25,389,254,7.96,7.955948749724717,0.09564303522834759,0.07266218850029384,0.06135400421936013
all,500.0,0.06,2.0,0.4,389,254,7.96,7.955948749724717,0.09564303522834759,0.07266218850029384,0.06135400421936013
all,100.0,0.04,1.0,0.25,389,254,7.96,7.955949067510737,0.09571427323860529,0.07262832855208487,0.061316634988303184
no_decomp,500.0,0.06,2.0,0.15,389,254,7.96,7.955950931063427,0.09564249102968675,0.07267013577559074,0.061346661760190435
no_decomp,500.0,0.06,2.0,0.25,389,254,7.96,7.955950931063427,0.09564249102968675,0.07267013577559074,0.061346661760190435
no_decomp,500.0,0.06,2.0,0.4,389,254,7.96,7.955950931063427,0.09564249102968675,0.07267013577559074,0.061346661760190435
static_replay,300.0,0.04,0.5,0.15,389,254,7.96,7.955951402766859,0.0957017671332503,0.07266911863497982,0.061288415905457194
static_replay,300.0,0.04,0.5,0.25,389,254,7.96,7.955951402766859,0.0957017671332503,0.07266911863497982,0.061288415905457194
static_replay,300.0,0.04,0.5,0.4,389,254,7.96,7.955951402766859,0.0957017671332503,0.07266911863497982,0.061288415905457194
all,500.0,0.06,0.5,0.08,389,254,7.96,7.955955951025118,0.09568310365256692,0.07265528505182683,0.06132103936134774
no_decomp,100.0,0.06,0.0,0.15,389,254,7.96,7.955962255536919,0.09578047202217808,0.07267974275948223,0.061199388480852136
no_decomp,300.0,0.06,2.0,0.08,389,254,7.96,7.955962805844008,0.09563526678912188,0.07267451551688409,0.061349836249050285
no_decomp,500.0,0.06,2.0,0.08,389,254,7.96,7.955962984008869,0.09564203585448665,0.07267013577559074,0.06134745187602129
all,200.0,0.04,1.0,0.4,389,254,7.96,7.955964499829538,0.09570524476944682,0.07264274589683722,0.061311674963119574
no_decomp,100.0,0.06,2.0,0.15,389,254,7.96,7.955966671850723,0.09561715114591428,0.07268533220162235,0.06135724264039875
no_decomp,2000.0,0.1,0.5,0.08,389,254,7.96,7.955967642865414,0.09561659523540326,0.07266038283713935,0.06138277489902485
no_decomp,2000.0,0.1,0.5,0.15,389,254,7.96,7.955967642865414,0.09561659523540326,0.07266038283713935,0.06138277489902485
no_decomp,2000.0,0.1,0.5,0.25,389,254,7.96,7.955967642865414,0.09561659523540326,0.07266038283713935,0.06138277489902485
no_decomp,2000.0,0.1,0.5,0.4,389,254,7.96,7.955967642865414,0.09561659523540326,0.07266038283713935,0.06138277489902485
no_decomp,100.0,0.06,1.0,0.08,389,254,7.96,7.95598024021118,0.09562162221372152,0.07269260206869604,0.061345878758126145
all,500.0,0.06,1.0,0.08,389,254,7.96,7.955983801657118,0.09565709000702055,0.07265748199510676,0.06134563000780779
all,300.0,0.06,0.5,0.08,389,254,7.96,7.955986441756746,0.09570607560192251,0.07263927236906656,0.06131492740494665
static_replay,1000.0,0.06,0.5,0.08,389,254,7.96,7.9559945283049105,0.09569030519087333,0.07266135880287998,0.06130883610009146
static_replay,1000.0,0.06,0.5,0.15,389,254,7.96,7.9559945283049105,0.09569030519087333,0.07266135880287998,0.06130883610009146
static_replay,1000.0,0.06,0.5,0.25,389,254,7.96,7.9559945283049105,0.09569030519087333,0.07266135880287998,0.06130883610009146
static_replay,1000.0,0.06,0.5,0.4,389,254,7.96,7.9559945283049105,0.09569030519087333,0.07266135880287998,0.06130883610009146
static_replay,200.0,0.04,2.0,0.15,389,254,7.96,7.955998266002573,0.0956803897307477,0.07267414302115077,0.06130607120920142
static_replay,200.0,0.04,2.0,0.25,389,254,7.96,7.955998266002573,0.0956803897307477,0.07267414302115077,0.06130607120920142
static_replay,200.0,0.04,2.0,0.4,389,254,7.96,7.955998266002573,0.0956803897307477,0.07267414302115077,0.06130607120920142
all,300.0,0.04,0.25,0.15,389,254,7.96,7.95600017234932,0.09575168317028965,0.07264299372999253,0.06126598003647691
no_decomp,100.0,0.06,1.0,0.15,389,254,7.96,7.956000179335465,0.09563326559640366,0.07268678824971195,0.0613406032847824
no_decomp,300.0,0.08,0.25,0.15,389,254,7.96,7.956000852402978,0.09566311680270467,0.07268877510584165,0.06130878392629133
no_decomp,300.0,0.08,0.25,0.25,389,254,7.96,7.956000852402978,0.09566311680270467,0.07268877510584165,0.06130878392629133
no_decomp,300.0,0.08,0.25,0.4,389,254,7.96,7.956000852402978,0.09566311680270467,0.07268877510584165,0.06130878392629133
all,200.0,0.12,2.0,0.25,389,254,7.96,7.956004110147208,0.09558448173061308,0.0726420738032908,0.06143421083070949
no_decomp,2000.0,0.12,2.0,0.08,389,254,7.96,7.956004470160605,0.09558750496488234,0.0726636087449909,0.06140966265918758
no_decomp,2000.0,0.12,2.0,0.15,389,254,7.96,7.956004470160605,0.09558750496488234,0.0726636087449909,0.06140966265918758
no_decomp,2000.0,0.12,2.0,0.25,389,254,7.96,7.956004470160605,0.09558750496488234,0.0726636087449909,0.06140966265918758
no_decomp,2000.0,0.12,2.0,0.4,389,254,7.96,7.956004470160605,0.09558750496488234,0.0726636087449909,0.06140966265918758
all,500.0,0.04,0.25,0.15,389,254,7.96,7.956004799534666,0.09573028337032255,0.07265591838678752,0.06127458376495908
all,1000.0,0.08,2.0,0.15,389,254,7.96,7.956013150146313,0.09561077070792828,0.07267017795256048,0.06138006891753726
all,1000.0,0.08,2.0,0.25,389,254,7.96,7.956013150146313,0.09561077070792828,0.07267017795256048,0.06138006891753726
all,1000.0,0.08,2.0,0.4,389,254,7.96,7.956013150146313,0.09561077070792828,0.07267017795256048,0.06138006891753726
all,2000.0,0.2,2.0,0.08,389,254,7.96,7.956016682007561,0.09544394122267487,0.07268553810843918,0.06153163639414107
all,2000.0,0.08,0.25,0.15,389,254,7.96,7.95602162954816,0.09566007195566072,0.07267262597934883,0.06132855527791796
all,2000.0,0.08,0.25,0.25,389,254,7.96,7.95602162954816,0.09566007195566072,0.07267262597934883,0.06132855527791796
all,2000.0,0.08,0.25,0.4,389,254,7.96,7.95602162954816,0.09566007195566072,0.07267262597934883,0.06132855527791796
all,100.0,0.08,0.5,0.25,389,254,7.96,7.956024195579037,0.09579504905785512,0.07258643308510995,0.06127984237763397
all,500.0,0.04,0.5,0.25,389,254,7.96,7.956025988631765,0.09571026953444055,0.07265705801076158,0.061294046802705844
all,500.0,0.04,0.5,0.4,389,254,7.96,7.956025988631765,0.09571026953444055,0.07265705801076158,0.061294046802705844
all,200.0,0.04,1.0,0.25,389,254,7.96,7.95602707140044,0.09570524476944682,0.07264274589683722,0.06131341377078272
no_decomp,200.0,0.08,0.5,0.08,389,254,7.96,7.956029000268483,0.0956309181363471,0.07269069740516015,0.061339842497050906
no_decomp,100.0,0.06,0.0,0.25,389,254,7.96,7.956036658950638,0.09578493600894307,0.07267974275948223,0.0611969920979467
no_decomp,100.0,0.06,0.0,0.4,389,254,7.96,7.956036658950638,0.09578493600894307,0.07267974275948223,0.0611969920979467
all,200.0,0.04,0.25,0.15,389,254,7.96,7.956037779040215,0.09576884397087489,0.0726316025212458,0.06126125550052113
static_replay,2000.0,0.15,1.0,0.08,389,254,7.96,7.956042545433917,0.09560481633774334,0.07266639388042286,0.06139062422821411
static_replay,2000.0,0.15,1.0,0.15,389,254,7.96,7.956042545433917,0.09560481633774334,0.07266639388042286,0.06139062422821411
static_replay,2000.0,0.15,1.0,0.25,389,254,7.96,7.956042545433917,0.09560481633774334,0.07266639388042286,0.06139062422821411
static_replay,2000.0,0.15,1.0,0.4,389,254,7.96,7.956042545433917,0.09560481633774334,0.07266639388042286,0.06139062422821411
no_decomp,200.0,0.06,2.0,0.08,389,254,7.96,7.956044916794247,0.09562920650214003,0.07267977814090101,0.061352915701280146
all,300.0,0.04,1.0,0.4,389,254,7.96,7.956045686397739,0.09569973360703217,0.07264994028477731,0.06131224783909053
all,500.0,0.06,2.0,0.15,389,254,7.96,7.956047481202644,0.09564303522834759,0.07266218850029384,0.06135674787824848
all,100.0,0.08,0.25,0.15,389,254,7.96,7.956055170038501,0.0958565703535035,0.07257596242662925,0.06122965249247883
all,100.0,0.04,1.0,0.15,389,254,7.96,7.95605657098597,0.09570908197232524,0.07262879653572035,0.061324345695613854
all,1000.0,0.06,1.0,0.15,389,254,7.96,7.956065723040018,0.09565491126772763,0.07266628549301644,0.06134128177010973
all,1000.0,0.06,1.0,0.25,389,254,7.96,7.956065723040018,0.09565491126772763,0.07266628549301644,0.06134128177010973
all,1000.0,0.06,1.0,0.4,389,254,7.96,7.956065723040018,0.09565491126772763,0.07266628549301644,0.06134128177010973
all,300.0,0.04,1.0,0.25,389,254,7.96,7.956066204641821,0.09569973360703217,0.07264994028477731,0.06131281802231623
no_decomp,300.0,0.1,0.25,0.15,389,254,7.96,7.956067258573052,0.09564414240669009,0.072699419627409,0.0613189591678086
no_decomp,300.0,0.1,0.25,0.25,389,254,7.96,7.956067258573052,0.09564414240669009,0.072699419627409,0.0613189591678086
no_decomp,300.0,0.1,0.25,0.4,389,254,7.96,7.956067258573052,0.09564414240669009,0.072699419627409,0.0613189591678086
no_decomp,300.0,0.08,0.25,0.08,389,254,7.96,7.9560673131662485,0.09565653955885223,0.07268743226152097,0.061318550898629094
all,1000.0,0.2,0.5,0.08,389,254,7.96,7.95607447545712,0.09553084698848736,0.07269784863820695,0.061434026125789014
static_replay,100.0,0.1,0.5,0.15,389,254,7.96,7.956081725027309,0.09563574758168723,0.07272686051036216,0.06130031511931419
static_replay,100.0,0.1,0.5,0.25,389,254,7.96,7.956081725027309,0.09563574758168723,0.07272686051036216,0.06130031511931419
static_replay,100.0,0.1,0.5,0.4,389,254,7.96,7.956081725027309,0.09563574758168723,0.07272686051036216,0.06130031511931419
static_replay,100.0,0.08,0.25,0.15,389,254,7.96,7.956082102266548,0.09568804034830507,0.07270834814128886,0.06126654520490044
static_replay,100.0,0.08,0.25,0.25,389,254,7.96,7.956082102266548,0.09568804034830507,0.07270834814128886,0.06126654520490044
static_replay,100.0,0.08,0.25,0.4,389,254,7.96,7.956082102266548,0.09568804034830507,0.07270834814128886,0.06126654520490044
static_replay,2000.0,0.15,2.0,0.08,389,254,7.96,7.956083443571149,0.09559837426241272,0.07267011452627382,0.061394482179425704
static_replay,2000.0,0.15,2.0,0.15,389,254,7.96,7.956083443571149,0.09559837426241272,0.07267011452627382,0.061394482179425704
static_replay,2000.0,0.15,2.0,0.25,389,254,7.96,7.956083443571149,0.09559837426241272,0.07267011452627382,0.061394482179425704
static_replay,2000.0,0.15,2.0,0.4,389,254,7.96,7.956083443571149,0.09559837426241272,0.07267011452627382,0.061394482179425704
all,2000.0,0.15,2.0,0.15,389,254,7.96,7.95609476942214,0.09551574892173191,0.0726796067367249,0.06146793004459314
all,2000.0,0.15,2.0,0.25,389,254,7.96,7.95609476942214,0.09551574892173191,0.0726796067367249,0.06146793004459314
all,2000.0,0.15,2.0,0.4,389,254,7.96,7.95609476942214,0.09551574892173191,0.0726796067367249,0.06146793004459314
all,100.0,0.08,1.0,0.25,389,254,7.96,7.9560986064818096,0.09570950611618598,0.0726040202007544,0.06134986601444573
all,1000.0,0.06,0.5,0.08,389,254,7.96,7.95610311253645,0.09566920903803187,0.07266634980361363,0.061327958708823606
static_replay,300.0,0.04,2.0,0.08,389,254,7.96,7.956110214625078,0.09568617151626864,0.07267092769699501,0.06130661569765632
all,200.0,0.1,0.25,0.15,389,254,7.96,7.956113871974324,0.09582770624194546,0.07260628229306246,0.061229828010247955
all,200.0,0.1,0.5,0.15,389,254,7.96,7.956124516283647,0.09574009506610562,0.0726139111774647,0.06131010609712694
no_decomp,200.0,0.06,0.5,0.25,389,254,7.96,7.9561265241973045,0.09566432701188739,0.07268487913847124,0.06131496198838619
no_decomp,200.0,0.06,0.5,0.4,389,254,7.96,7.9561265241973045,0.09566432701188739,0.07268487913847124,0.06131496198838619
no_decomp,200.0,0.06,0.5,0.15,389,254,7.96,7.95612736409228,0.09566432701188739,0.07268487913847124,0.06131498532828323
all,2000.0,0.1,1.0,0.15,389,254,7.96,7.956130336528688,0.09560007788627087,0.07267242528370926,0.0613917709098936
all,2000.0,0.1,1.0,0.25,389,254,7.96,7.956130336528688,0.09560007788627087,0.07267242528370926,0.0613917709098936
all,2000.0,0.1,1.0,0.4,389,254,7.96,7.956130336528688,0.09560007788627087,0.07267242528370926,0.0613917709098936
no_decomp,100.0,0.06,2.0,0.08,389,254,7.96,7.956131834093494,0.09561277263125567,0.07269221215659244,0.06135933090795199
static_replay,200.0,0.2,1.0,0.15,389,254,7.96,7.956134004704896,0.09549430551321034,0.07280272280615022,0.06136734769570097
static_replay,200.0,0.2,1.0,0.25,389,254,7.96,7.956134004704896,0.09549430551321034,0.07280272280615022,0.06136734769570097
static_replay,200.0,0.2,1.0,0.4,389,254,7.96,7.956134004704896,0.09549430551321034,0.07280272280615022,0.06136734769570097
all,200.0,0.12,0.5,0.25,389,254,7.96,7.956138418831293,0.09576972790473322,0.07261188326549009,0.06128288750928024
static_replay,1000.0,0.06,0.25,0.08,389,254,7.96,7.956140234555553,0.09570430461386743,0.07266008610706315,0.06130015841584941
static_replay,1000.0,0.06,0.25,0.15,389,254,7.96,7.956140234555553,0.09570430461386743,0.07266008610706315,0.06130015841584941
static_replay,1000.0,0.06,0.25,0.25,389,254,7.96,7.956140234555553,0.09570430461386743,0.07266008610706315,0.06130015841584941
static_replay,1000.0,0.06,0.25,0.4,389,254,7.96,7.956140234555553,0.09570430461386743,0.07266008610706315,0.06130015841584941
all,300.0,0.04,0.5,0.15,389,254,7.96,7.956142795565979,0.09572328309816429,0.07264595337415818,0.06129538383253744
static_replay,100.0,0.2,1.0,0.08,389,254,7.96,7.956143723132314,0.0954431078030365,0.07282959542213675,0.06139194285588502
all,500.0,0.2,2.0,0.15,389,254,7.96,7.956145154861027,0.09545371736817226,0.07268308481309105,0.06152788368619334
static_replay,200.0,0.04,0.25,0.15,389,254,7.96,7.956145337824405,0.0957200849337174,0.0726736152770715,0.061270990741048394
static_replay,200.0,0.04,0.25,0.25,389,254,7.96,7.956145337824405,0.0957200849337174,0.0726736152770715,0.061270990741048394
static_replay,200.0,0.04,0.25,0.4,389,254,7.96,7.956145337824405,0.0957200849337174,0.0726736152770715,0.061270990741048394
all,2000.0,0.08,0.25,0.08,389,254,7.96,7.956149370539767,0.09566007195566072,0.07267262597934883,0.06133210508220198
no_decomp,300.0,0.1,0.25,0.08,389,254,7.96,7.956150334568157,0.09563592084958288,0.0726977410742998,0.061331167882772486
all,300.0,0.15,1.0,0.15,389,254,7.96,7.956152594758881,0.09560972083061402,0.0726401058944968,0.06141506589012057
all,2000.0,0.15,2.0,0.08,389,254,7.96,7.956154082005096,0.09551574892173191,0.0726796067367249,0.06146957828594835
static_replay,300.0,0.04,0.25,0.15,389,254,7.96,7.956154670631821,0.09571922102744418,0.072669849271366,0.06127588000297839
static_replay,300.0,0.04,0.25,0.25,389,254,7.96,7.956154670631821,0.09571922102744418,0.072669849271366,0.06127588000297839
static_replay,300.0,0.04,0.25,0.4,389,254,7.96,7.956154670631821,0.09571922102744418,0.072669849271366,0.06127588000297839
no_decomp,1000.0,0.04,0.0,0.08,389,254,7.96,7.956159093242343,0.09572334335118163,0.07265482220758837,0.061286907643202534
no_decomp,1000.0,0.04,0.0,0.15,389,254,7.96,7.956159093242343,0.09572334335118163,0.07265482220758837,0.061286907643202534
no_decomp,1000.0,0.04,0.0,0.25,389,254,7.96,7.956159093242343,0.09572334335118163,0.07265482220758837,0.061286907643202534
no_decomp,1000.0,0.04,0.0,0.4,389,254,7.96,7.956159093242343,0.09572334335118163,0.07265482220758837,0.061286907643202534
no_decomp,200.0,0.1,0.5,0.25,389,254,7.96,7.956164281636391,0.09561738222917462,0.07270459895077395,0.06134323620260548
no_decomp,200.0,0.1,0.5,0.4,389,254,7.96,7.956164281636391,0.09561738222917462,0.07270459895077395,0.06134323620260548
