feature_source,feature_set,alpha,correction_weight,uncertainty_weight,correction_clip,half_life_hours,train_rows,selection_rows,selection_metric_percent,selection_metric_raw_percent,selection_at_least_one_abs_log_error,selection_at_least_two_abs_log_error,selection_at_least_three_abs_log_error
standard,all,1500.0,0.3,0.25,0.15,120.0,389,254,7.94,7.937579547204887,0.094625694424235,0.07265712730799195,0.061865898947426716
standard,all,1500.0,0.3,0.25,0.25,120.0,389,254,7.94,7.937579547204887,0.094625694424235,0.07265712730799195,0.061865898947426716
standard,all,1500.0,0.3,0.25,0.4,120.0,389,254,7.94,7.937579547204887,0.094625694424235,0.07265712730799195,0.061865898947426716
standard,all,1000.0,0.12,0.0,0.08,120.0,389,254,7.94,7.937616258939051,0.0952227191562308,0.07257658473076434,0.061350437152612895
standard,all,1500.0,0.25,0.0,0.15,240.0,389,254,7.94,7.937638450076401,0.09516811326948782,0.07255411571888018,0.06142812882792565
standard,all,1500.0,0.25,0.0,0.25,240.0,389,254,7.94,7.937638450076401,0.09516811326948782,0.07255411571888018,0.06142812882792565
standard,all,1500.0,0.25,0.0,0.4,240.0,389,254,7.94,7.937638450076401,0.09516811326948782,0.07255411571888018,0.06142812882792565
standard,all,1000.0,0.22,0.0,0.15,240.0,389,254,7.94,7.937682560106141,0.09523407967301838,0.07255789733342992,0.061359606796109974
standard,all,1000.0,0.15,0.0,0.25,336.0,389,254,7.94,7.93770876287756,0.09542224547520642,0.07254768845831709,0.06118237814393219
standard,all,1000.0,0.15,0.0,0.4,336.0,389,254,7.94,7.93770876287756,0.09542224547520642,0.07254768845831709,0.06118237814393219
standard,all,1000.0,0.2,0.25,0.25,120.0,389,254,7.94,7.937711508366974,0.09487846052890714,0.07264875100783413,0.061625176848320605
standard,all,1000.0,0.2,0.25,0.4,120.0,389,254,7.94,7.937711508366974,0.09487846052890714,0.07264875100783413,0.061625176848320605
standard,all,1500.0,0.15,0.0,0.15,240.0,389,254,7.94,7.9377528031134625,0.0953460014509087,0.07255382977563349,0.06125370489654394
standard,all,1500.0,0.15,0.0,0.25,240.0,389,254,7.94,7.9377528031134625,0.0953460014509087,0.07255382977563349,0.06125370489654394
standard,all,1500.0,0.15,0.0,0.4,240.0,389,254,7.94,7.9377528031134625,0.0953460014509087,0.07255382977563349,0.06125370489654394
standard,all,1000.0,0.25,0.0,0.08,120.0,389,254,7.94,7.9377596346742685,0.09480608161116466,0.07262254837746225,0.06172509600946812
standard,all,500.0,0.15,0.0,0.08,168.0,389,254,7.94,7.937775922381429,0.09531128144824,0.07257131854789098,0.06127157869912911
standard,all,1000.0,0.15,0.0,0.15,336.0,389,254,7.94,7.937779465624684,0.09542224547520642,0.07254768845831709,0.06118434324189788
standard,all,1000.0,0.2,0.25,0.15,120.0,389,254,7.94,7.93778221382031,0.09487846052890714,0.07264875100783413,0.06162714202145209
standard,all,1000.0,0.22,0.25,0.25,120.0,389,254,7.94,7.937791744209388,0.09481129947951512,0.07266111589380185,0.06168220307049265
standard,all,1000.0,0.22,0.25,0.4,120.0,389,254,7.94,7.937791744209388,0.09481129947951512,0.07266111589380185,0.06168220307049265
standard,all,1500.0,0.2,0.25,0.15,72.0,389,254,7.94,7.937804698897066,0.09468479606722284,0.072702349639008,0.06176783279738824
standard,all,1500.0,0.2,0.25,0.25,72.0,389,254,7.94,7.937804698897066,0.09468479606722284,0.072702349639008,0.06176783279738824
standard,all,1500.0,0.2,0.25,0.4,72.0,389,254,7.94,7.937804698897066,0.09468479606722284,0.072702349639008,0.06176783279738824
standard,all,500.0,0.18,0.0,0.25,120.0,389,254,7.94,7.937844658730864,0.09507530170684593,0.07263510905899513,0.06144567837255046
standard,all,500.0,0.18,0.0,0.4,120.0,389,254,7.94,7.937844658730864,0.09507530170684593,0.07263510905899513,0.06144567837255046
standard,all,1500.0,0.25,0.25,0.08,120.0,389,254,7.94,7.937846405378179,0.09478891240804337,0.07263512312535476,0.0617321021509131
standard,all,1500.0,0.22,0.0,0.08,240.0,389,254,7.94,7.937864931336724,0.09521962693907451,0.07254978496077504,0.06138724069070379
standard,all,1000.0,0.22,0.25,0.15,120.0,389,254,7.94,7.937869520367369,0.09481129947951512,0.07266111589380185,0.06168436476368726
standard,all,500.0,0.18,0.0,0.25,168.0,389,254,7.94,7.937874394585087,0.09526609503250683,0.07258661811502928,0.06130420246233693
standard,all,500.0,0.18,0.0,0.4,168.0,389,254,7.94,7.937874394585087,0.09526609503250683,0.07258661811502928,0.06130420246233693
standard,all,1500.0,0.2,0.25,0.15,120.0,389,254,7.94,7.937920052330694,0.09493517825288696,0.0726153242858464,0.06160768207155882
standard,all,1500.0,0.2,0.25,0.25,120.0,389,254,7.94,7.937920052330694,0.09493517825288696,0.0726153242858464,0.06160768207155882
standard,all,1500.0,0.2,0.25,0.4,120.0,389,254,7.94,7.937920052330694,0.09493517825288696,0.0726153242858464,0.06160768207155882
standard,all,1000.0,0.2,0.0,0.08,240.0,389,254,7.94,7.93792412049692,0.0952543135331778,0.0725526549235701,0.06135132922315378
standard,all,500.0,0.12,0.0,0.15,120.0,389,254,7.94,7.937965539291092,0.09524386000360194,0.07259847828595792,0.06131711057385494
standard,all,1000.0,0.12,0.0,0.08,168.0,389,254,7.94,7.937968659326744,0.09531561335084023,0.07256270469647193,0.06128121753356822
standard,all,1000.0,0.18,0.25,0.25,120.0,389,254,7.94,7.937988008962438,0.0949479348529138,0.07263638612941808,0.06157575239727278
standard,all,1000.0,0.18,0.25,0.4,120.0,389,254,7.94,7.937988008962438,0.0949479348529138,0.07263638612941808,0.06157575239727278
standard,all,1000.0,0.18,0.0,0.25,336.0,389,254,7.94,7.938000456479166,0.09538832397238312,0.07254320162182891,0.061228893748373474
standard,all,1000.0,0.18,0.0,0.4,336.0,389,254,7.94,7.938000456479166,0.09538832397238312,0.07254320162182891,0.061228893748373474
standard,all,500.0,0.12,0.0,0.25,336.0,389,254,7.94,7.938036615056654,0.09554047799515006,0.07254455020373886,0.06107639612538809
standard,all,500.0,0.12,0.0,0.4,336.0,389,254,7.94,7.938036615056654,0.09554047799515006,0.07254455020373886,0.06107639612538809
standard,all,1000.0,0.18,0.25,0.15,120.0,389,254,7.94,7.938051644130306,0.0949479348529138,0.07263638612941808,0.061577521055841085
standard,all,1000.0,0.3,0.0,0.15,120.0,389,254,7.94,7.9380586501233585,0.0946430120226926,0.0726470118622037,0.061872012875880664
standard,all,500.0,0.15,0.0,0.08,120.0,389,254,7.94,7.938059005365128,0.09517375426182696,0.07261706424878626,0.06137122812365345
standard,all,1500.0,0.12,0.0,0.15,168.0,389,254,7.94,7.938061312247835,0.09532788823894982,0.07257087320493635,0.06126334930722748
standard,all,1500.0,0.12,0.0,0.25,168.0,389,254,7.94,7.938061312247835,0.09532788823894982,0.07257087320493635,0.06126334930722748
standard,all,1500.0,0.12,0.0,0.4,168.0,389,254,7.94,7.938061312247835,0.09532788823894982,0.07257087320493635,0.06126334930722748
standard,all,1000.0,0.18,0.0,0.15,336.0,389,254,7.94,7.938085299957809,0.09538832397238312,0.07254320162182891,0.061231251864465645
standard,all,1500.0,0.3,0.0,0.08,168.0,389,254,7.94,7.938128312397907,0.09491838851414805,0.07257640703244282,0.061669177387198855
standard,all,500.0,0.12,0.0,0.15,168.0,389,254,7.94,7.938171462760635,0.09536267299332496,0.07256938540669383,0.0612331138417848
standard,all,500.0,0.15,0.0,0.15,120.0,389,254,7.94,7.9382350707021265,0.09514231360736541,0.07261677456713268,0.061407851966146856
standard,all,1500.0,0.3,0.25,0.08,120.0,389,254,7.94,7.938339997505928,0.09464908831598677,0.07265712730799195,0.061863640816512834
standard,all,1000.0,0.15,0.0,0.08,72.0,389,254,7.94,7.938348684940122,0.09491004579172865,0.07265684323566486,0.06160320886855827
standard,all,500.0,0.15,0.0,0.08,240.0,389,254,7.94,7.938427359661238,0.09543246298949805,0.07254223087394877,0.061197590688871276
standard,all,1000.0,0.25,0.0,0.08,168.0,389,254,7.94,7.93851954023288,0.09501519174102954,0.07258432897453855,0.06157532586774862
standard,all,500.0,0.12,0.0,0.08,168.0,389,254,7.94,7.938520098427171,0.09537191533955659,0.07256534786666917,0.06123759889131996
standard,all,1000.0,0.18,0.0,0.08,72.0,389,254,7.94,7.938544074593468,0.09476499358278077,0.0726831914557424,0.0617273434429126
standard,all,1000.0,0.12,0.0,0.25,336.0,389,254,7.94,7.938554054562119,0.09546857248115499,0.07255442789066247,0.061152805488795516
standard,all,1000.0,0.12,0.0,0.4,336.0,389,254,7.94,7.938554054562119,0.09546857248115499,0.07255442789066247,0.061152805488795516
standard,all,500.0,0.15,0.0,0.15,168.0,389,254,7.94,7.938609233520633,0.09529972851636713,0.07257636546558856,0.061301245499657535
standard,all,1000.0,0.12,0.0,0.15,336.0,389,254,7.94,7.9386106169879955,0.09546857248115499,0.07255442789066247,0.061154377561301466
standard,all,500.0,0.15,0.0,0.25,336.0,389,254,7.94,7.93864469872001,0.09553463388272745,0.0725402056664408,0.06110348563701729
standard,all,500.0,0.15,0.0,0.4,336.0,389,254,7.94,7.93864469872001,0.09553463388272745,0.0725402056664408,0.06110348563701729
standard,all,1000.0,0.25,0.25,0.25,120.0,389,254,7.94,7.938651669926333,0.09472293429367919,0.07267966322277851,0.061775921424414244
standard,all,1000.0,0.25,0.25,0.4,120.0,389,254,7.94,7.938651669926333,0.09472293429367919,0.07267966322277851,0.061775921424414244
standard,all,1500.0,0.22,0.25,0.08,120.0,389,254,7.94,7.938701036900686,0.09488480391187454,0.07262244649537938,0.06167264061754658
standard,all,1500.0,0.25,0.0,0.08,240.0,389,254,7.94,7.938733814307963,0.09517366503735333,0.07255411571888018,0.061453021269032716
standard,all,1000.0,0.25,0.25,0.15,120.0,389,254,7.94,7.938740052767401,0.09472293429367919,0.07267966322277851,0.061778377897703525
standard,all,1000.0,0.2,0.0,0.25,336.0,389,254,7.94,7.938765560993066,0.0953719130988786,0.0725451312862429,0.061264639992919395
standard,all,1000.0,0.2,0.0,0.4,336.0,389,254,7.94,7.938765560993066,0.0953719130988786,0.0725451312862429,0.061264639992919395
standard,all,1500.0,0.3,0.0,0.08,72.0,389,254,7.94,7.93877032792758,0.09429674308186212,0.07271601463214358,0.06216905915399976
standard,all,1500.0,0.18,0.25,0.15,72.0,389,254,7.94,7.938803810067108,0.09478381734346904,0.07269052033513086,0.06170840977628065
standard,all,1500.0,0.18,0.25,0.25,72.0,389,254,7.94,7.938803810067108,0.09478381734346904,0.07269052033513086,0.06170840977628065
standard,all,1500.0,0.18,0.25,0.4,72.0,389,254,7.94,7.938803810067108,0.09478381734346904,0.07269052033513086,0.06170840977628065
standard,all,1500.0,0.15,0.0,0.08,240.0,389,254,7.94,7.9388118641464445,0.09534933250942804,0.07255382977563349,0.06127980902107837
standard,all,500.0,0.18,0.0,0.08,168.0,389,254,7.94,7.938812367425818,0.09526684992445292,0.07258056180865892,0.061335573560935316
standard,all,500.0,0.12,0.0,0.08,120.0,389,254,7.94,7.938839973354694,0.09526901254037101,0.0725987100349474,0.06131602998468483
standard,all,1000.0,0.2,0.0,0.15,336.0,389,254,7.94,7.938859832079936,0.0953719130988786,0.0725451312862429,0.06126726011865148
standard,all,1500.0,0.18,0.25,0.15,120.0,389,254,7.94,7.93891267470197,0.09500715765808736,0.07261434140636168,0.061564274121015686
standard,all,1500.0,0.18,0.25,0.25,120.0,389,254,7.94,7.93891267470197,0.09500715765808736,0.07261434140636168,0.061564274121015686
standard,all,1500.0,0.18,0.25,0.4,120.0,389,254,7.94,7.93891267470197,0.09500715765808736,0.07261434140636168,0.061564274121015686
standard,all,1500.0,0.12,0.0,0.08,120.0,389,254,7.94,7.938922852602182,0.09524528086267935,0.07257999496805984,0.06136078023416605
standard,all,500.0,0.12,0.0,0.08,240.0,389,254,7.94,7.938937847854111,0.09546248542612175,0.07254469835361708,0.06117928905560895
standard,all,1000.0,0.15,0.0,0.08,336.0,389,254,7.94,7.938957456616946,0.09541931369007466,0.07254768845831709,0.06122001568289829
standard,all,1000.0,0.2,0.25,0.25,72.0,389,254,7.94,7.938958913001515,0.09461357277731669,0.07275864569149489,0.06181483984048368
standard,all,1000.0,0.2,0.25,0.4,72.0,389,254,7.94,7.938958913001515,0.09461357277731669,0.07275864569149489,0.06181483984048368
standard,all,1500.0,0.18,0.0,0.15,336.0,389,254,7.94,7.93898068304526,0.09537744492249457,0.07254994265337393,0.061260275798783265
standard,all,1500.0,0.18,0.0,0.25,336.0,389,254,7.94,7.93898068304526,0.09537744492249457,0.07254994265337393,0.061260275798783265
standard,all,1500.0,0.18,0.0,0.4,336.0,389,254,7.94,7.93898068304526,0.09537744492249457,0.07254994265337393,0.061260275798783265
standard,all,500.0,0.12,0.0,0.15,240.0,389,254,7.94,7.939001854095817,0.09546497627768055,0.07255202299300223,0.061171252521100866
standard,all,1000.0,0.22,0.25,0.25,72.0,389,254,7.94,7.939016224453366,0.09451992297653568,0.07278200003833823,0.061886728179063294
standard,all,1000.0,0.22,0.25,0.4,72.0,389,254,7.94,7.939016224453366,0.09451992297653568,0.07278200003833823,0.061886728179063294
standard,all,1000.0,0.18,0.0,0.08,336.0,389,254,7.94,7.939016679753275,0.09538480583169165,0.07254320162182891,0.061260656394782
standard,all,1000.0,0.2,0.25,0.15,72.0,389,254,7.94,7.939026011415651,0.09461357277731669,0.07275864569149489,0.06181670473877355
standard,all,1000.0,0.2,0.25,0.25,168.0,389,254,7.94,7.939032550323488,0.09503050875079776,0.0726089937424927,0.06154960245322273
standard,all,1000.0,0.2,0.25,0.4,168.0,389,254,7.94,7.939032550323488,0.09503050875079776,0.0726089937424927,0.06154960245322273
standard,all,1000.0,0.22,0.0,0.08,240.0,389,254,7.94,7.93905688165939,0.09523448331702211,0.07255789733342992,0.06139740054818
standard,all,1000.0,0.2,0.25,0.15,168.0,389,254,7.94,7.939059630688017,0.09503050875079776,0.0726089937424927,0.061550355110361304
standard,all,1000.0,0.18,0.25,0.25,72.0,389,254,7.94,7.939069085450856,0.09471187755376188,0.07273529134649916,0.06174295148395766
standard,all,1000.0,0.18,0.25,0.4,72.0,389,254,7.94,7.939069085450856,0.09471187755376188,0.07273529134649916,0.06174295148395766
standard,all,1500.0,0.3,0.5,0.15,120.0,389,254,7.94,7.939073340688729,0.09465007501561697,0.0726686466697637,0.061871516966611875
standard,all,1500.0,0.3,0.5,0.25,120.0,389,254,7.94,7.939073340688729,0.09465007501561697,0.0726686466697637,0.061871516966611875
standard,all,1500.0,0.3,0.5,0.4,120.0,389,254,7.94,7.939073340688729,0.09465007501561697,0.0726686466697637,0.061871516966611875
standard,all,1000.0,0.22,0.25,0.15,72.0,389,254,7.94,7.939090032625096,0.09451992297653568,0.07278200003833823,0.061888779563698856
standard,all,1500.0,0.25,0.25,0.15,168.0,389,254,7.94,7.939126064537949,0.09494362107922738,0.07260041378975658,0.061647669160689554
standard,all,1500.0,0.25,0.25,0.25,168.0,389,254,7.94,7.939126064537949,0.09494362107922738,0.07260041378975658,0.061647669160689554
standard,all,1500.0,0.25,0.25,0.4,168.0,389,254,7.94,7.939126064537949,0.09494362107922738,0.07260041378975658,0.061647669160689554
standard,all,1000.0,0.18,0.25,0.15,72.0,389,254,7.94,7.9391294740107865,0.09471187755376188,0.07273529134649916,0.0617446298904019
standard,all,1000.0,0.12,0.0,0.08,240.0,389,254,7.94,7.939135023571708,0.09540164749217976,0.07255696091740269,0.06123334462247941
standard,all,1000.0,0.18,0.25,0.25,168.0,389,254,7.94,7.939176791548519,0.09508396457148506,0.07260141389143575,0.06150773544472327
standard,all,1000.0,0.18,0.25,0.4,168.0,389,254,7.94,7.939176791548519,0.09508396457148506,0.07260141389143575,0.06150773544472327
standard,all,500.0,0.18,0.0,0.25,240.0,389,254,7.94,7.93918899864261,0.09543045965993753,0.07255664358015639,0.06120634994455081
standard,all,500.0,0.18,0.0,0.4,240.0,389,254,7.94,7.93918899864261,0.09543045965993753,0.07255664358015639,0.06120634994455081
standard,all,1000.0,0.18,0.25,0.15,168.0,389,254,7.94,7.939201163677989,0.09508396457148506,0.07260141389143575,0.06150841282973139
standard,all,500.0,0.12,0.0,0.25,72.0,389,254,7.94,7.939240248601509,0.0950390672490502,0.07267833938156547,0.06147747096569657
standard,all,500.0,0.12,0.0,0.4,72.0,389,254,7.94,7.939240248601509,0.0950390672490502,0.07267833938156547,0.06147747096569657
standard,all,1000.0,0.22,0.25,0.25,168.0,389,254,7.94,7.939252745412206,0.09497995744902853,0.07261738288703239,0.06159788458926586
standard,all,1000.0,0.22,0.25,0.4,168.0,389,254,7.94,7.939252745412206,0.09497995744902853,0.07261738288703239,0.06159788458926586
standard,all,1000.0,0.3,0.0,0.25,168.0,389,254,7.94,7.939276466685907,0.0949193283716675,0.07260114857868237,0.06167540727001053
standard,all,1000.0,0.3,0.0,0.4,168.0,389,254,7.94,7.939276466685907,0.0949193283716675,0.07260114857868237,0.06167540727001053
standard,all,1000.0,0.22,0.25,0.15,168.0,389,254,7.94,7.939282533709413,0.09497995744902853,0.07261738288703239,0.06159871250753501
standard,no_decomp,750.0,0.3,0.5,0.15,120.0,389,254,7.94,7.93930238250482,0.09454441074334176,0.0727145368115203,0.06193765695425686
standard,no_decomp,750.0,0.3,0.5,0.25,120.0,389,254,7.94,7.93930238250482,0.09454441074334176,0.0727145368115203,0.06193765695425686
standard,no_decomp,750.0,0.3,0.5,0.4,120.0,389,254,7.94,7.93930238250482,0.09454441074334176,0.0727145368115203,0.06193765695425686
standard,all,1500.0,0.2,0.0,0.15,336.0,389,254,7.94,7.939316133396801,0.09535322110256199,0.07254904504151714,0.061294720549030235
standard,all,1500.0,0.2,0.0,0.25,336.0,389,254,7.94,7.939316133396801,0.09535322110256199,0.07254904504151714,0.061294720549030235
standard,all,1500.0,0.2,0.0,0.4,336.0,389,254,7.94,7.939316133396801,0.09535322110256199,0.07254904504151714,0.061294720549030235
standard,all,1500.0,0.25,0.25,0.08,72.0,389,254,7.94,7.9393223467937535,0.09451796047866372,0.07274202440233421,0.061937174503499226
standard,no_decomp,750.0,0.3,0.5,0.15,168.0,389,254,7.94,7.9393364039308745,0.09472972596656681,0.07265381290766038,0.06181401120578017
standard,no_decomp,750.0,0.3,0.5,0.25,168.0,389,254,7.94,7.9393364039308745,0.09472972596656681,0.07265381290766038,0.06181401120578017
standard,no_decomp,750.0,0.3,0.5,0.4,168.0,389,254,7.94,7.9393364039308745,0.09472972596656681,0.07265381290766038,0.06181401120578017
standard,all,1000.0,0.22,0.25,0.08,120.0,389,254,7.94,7.939342277778927,0.09483793988842952,0.07266111589380185,0.06169865755191725
standard,all,500.0,0.15,0.0,0.08,336.0,389,254,7.94,7.939351804976891,0.09552107008241763,0.07253102740546886,0.061145880639358115
standard,all,1000.0,0.25,0.0,0.25,240.0,389,254,7.94,7.939352167790026,0.09520791385854135,0.07256576093294441,0.061424313419564065
standard,all,1000.0,0.25,0.0,0.4,240.0,389,254,7.94,7.939352167790026,0.09520791385854135,0.07256576093294441,0.061424313419564065
standard,no_decomp,750.0,0.25,0.25,0.15,120.0,389,254,7.94,7.939352602476646,0.0946608055779691,0.07269110506900803,0.0618460896454853
standard,no_decomp,750.0,0.25,0.25,0.25,120.0,389,254,7.94,7.939352602476646,0.0946608055779691,0.07269110506900803,0.0618460896454853
standard,no_decomp,750.0,0.25,0.25,0.4,120.0,389,254,7.94,7.939352602476646,0.0946608055779691,0.07269110506900803,0.0618460896454853
standard,all,1500.0,0.25,0.5,0.15,120.0,389,254,7.94,7.93939643307271,0.09479972974609668,0.07264770743490062,0.061751781311855866
standard,all,1500.0,0.25,0.5,0.25,120.0,389,254,7.94,7.93939643307271,0.09479972974609668,0.07264770743490062,0.061751781311855866
standard,all,1500.0,0.25,0.5,0.4,120.0,389,254,7.94,7.93939643307271,0.09479972974609668,0.07264770743490062,0.061751781311855866
standard,all,1000.0,0.2,0.0,0.08,72.0,389,254,7.94,7.939400526885532,0.0946743762931007,0.07270235439460146,0.06182260158601934
standard,all,1500.0,0.2,0.25,0.08,120.0,389,254,7.94,7.939408531237047,0.09495077417338821,0.0726153242858464,0.061633456282404436
standard,all,1500.0,0.25,0.25,0.08,168.0,389,254,7.94,7.939435063079703,0.09495221902356986,0.07260041378975658,0.0616476593375612
standard,no_decomp,750.0,0.25,0.5,0.15,120.0,389,254,7.94,7.939436575270831,0.09469101580306516,0.07268808326797721,0.06182123510872385
standard,no_decomp,750.0,0.25,0.5,0.25,120.0,389,254,7.94,7.939436575270831,0.09469101580306516,0.07268808326797721,0.06182123510872385
standard,no_decomp,750.0,0.25,0.5,0.4,120.0,389,254,7.94,7.939436575270831,0.09469101580306516,0.07268808326797721,0.06182123510872385
